stemid tag branch sp gx gy dbh status q100
022666.0 022666 0 RANDCO 50.24 343.93 9.8 A 4
022667.0 022667 0 MELISQ 50.58 344.44 28.2 A 4
022674.0 022674 0 SCHEOC 50.65 347.44 56.9 A 4
022676.0 022676 0 ENGERO 50.68 348.92 10.8 A 4
022677.0 022677 0 LIMLUR 52.36 349.5 41.9 A 4
022682.0 022682 0 MELISQ 54.71 349.31 21.3 A 4
022683.0 022683 0 LIMLUR 54.6 345.85 24.2 A 4
022684.0 022684 0 CASTCU 50.46 345.24 19.3 A 4
022689.0 022689 0 LIMLUR 57.11 347.92 32.9 A 4
022693.0 022693 0 PYRESH 58.37 344.56 32.6 A 4
022697.0 022697 0 ENGERO 59.86 342.77 18.4 A 4
022700.0 022700 0 MELISQ 57.96 340.57 14.8 A 4
022704.0 022704 0 MACHTH 55.97 341.46 13 A 4
022718.0 022718 0 ENGERO 44.87 362.06 47.8 A 4
022722.0 022722 0 MACHMU 42.08 363.82 72 A 4
022732.0 022732 0 ENGERO 49.61 365.56 33.2 A 4
022733.0 022733 0 ENGERO 46.16 365.17 18.8 A 4
022735.0 022735 0 CINNMI 49.27 369.17 50.5 A 4
022737.0 022737 0 SYMPTH 47.58 368.87 12.7 A 4
022741.0 022741 0 CASTCU 45.6 369.74 10.9 A 4
022756.0 022756 0 MACHTH 43.23 372.75 31.9 A 4
022765.0 022765 0 LITSAC 46.44 378.08 20.3 A 4
022775.0 022775 0 MELISQ 49.57 374.74 21.6 A 4
022794.0 022794 0 LIMLUR 51.94 373.48 14.4 A 4
022795.0 022795 0 CASTCU 54.51 373.05 21.2 A 4
022796.0 022796 0 GLOCAC 53.62 375.81 15.1 A 4
022806.0 022806 0 PRUNPH 56.53 377.03 11.6 A 4
022827.0 022827 0 ENGERO 57.05 373.85 24.1 A 4
022831.0 022831 0 PYRESH 59.45 374.2 15.9 A 4
022836.0 022836 0 LITSAC 54.61 360.39 11.5 A 4
022844.0 022844 0 MACHMU 50.86 367.13 10.7 A 4
022846.0 022846 0 ENGERO 52.45 368.45 12.8 A 4
022848.0 022848 0 WENDFO 53.36 366.84 14.2 A 4
022850.0 022850 0 LIMLUR 54.18 366.93 37.3 A 4
022856.0 022856 0 CASTCU 55.82 367.6 10.4 A 4
022860.0 022860 0 CASTCU 59.78 366.77 12.6 A 4
022871.0 022871 0 MELISQ 56.5 362.78 11.3 A 4
022878.0 022878 0 ENGERO 44.23 381.13 45 A 4
022879.0 022879 0 MACHMU 44.26 381.33 51 A 4
022887.0 022887 0 PYRESH 43.23 380.51 12.9 A 4
022895.0 022895 0 CYCLGI 41.09 385.95 32.9 A 4
022909.0 022909 0 CASTCU 48.91 388.23 18.8 A 4
022914.0 022914 0 MACHTH 47.27 381.16 12.1 A 4
022915.0 022915 0 SYMPTH 48.52 381.94 14.3 A 4
022917.0 022917 0 MELISQ 44.7 391.01 22 A 4
022922.0 022922 0 MACHTH 42.84 392.04 14.9 A 4
022923.0 022923 0 SCHEOC 41.74 393.35 35.9 A 4
022955.0 022955 0 LIMLUR 47.48 399.26 14.7 A 4
022957.0 022957 0 CASTCU 49.51 399.7 27.2 A 4
022961.0 022961 0 DIOSMO 49.48 396 24.1 A 4
022962.0 022962 0 MACHTH 49.75 395.92 11.2 A 4
022968.0 022968 0 LIMLUR 46.48 392.04 23.5 A 4
022970.0 022970 0 MACHMU 47.12 393.21 60.8 A 4
022975.0 022975 0 LIMLUR 51.54 391.41 22.3 A 4
022982.0 022982 0 CLEYJA 54.35 394.63 18.6 A 4
022984.0 022984 0 CINNMI 53.89 396.22 44.8 A 4
022985.0 022985 0 MACHTH 52.95 395.54 39.5 A 4
022997.0 022997 0 MACHTH 55.97 399.93 11 A 4
023001.0 023001 0 SYMPTH 59.04 397.27 11.5 A 4
023009.0 023009 0 CASTCU 57.49 390.78 17.7 A 4
023013.0 023013 0 SYMPTH 56.24 392.48 17.9 A 4
023015.0 023015 0 MACHMU 54.34 380.69 65.5 A 4
023016.0 023016 0 LITSAC 54.85 380.96 10.4 A 4
023022.0 023022 0 CASTCU 52.61 384.57 20.2 A 4
023027.0 023027 0 CINNMI 54.32 388.44 65.9 A 4
023035.0 023035 0 CASTCU 56.46 388.57 12.7 A 4
023038.0 023038 0 MACHMU 59.34 388.12 11.4 A 4
023040.0 023040 0 MACHZU 58.98 385.55 23.6 A 4
023043.0 023043 0 PYRESH 58.15 381.76 14.6 A 4
023047.0 023047 0 MACHTH 57.04 380.2 27.7 A 4
023052.0 023052 0 CLEYJA 45.05 320.35 15.4 A 4
023961.0 023961 0 ELAESY 52.56 319.3 17.8 A 4
031996.0 031996 0 CLEYJA 61.13 303.86 17.4 A 4
032000.0 032000 0 LIMLUR 64.65 302.95 29.3 A 4
032010.0 032010 0 CASTCU 62.62 309.65 38.2 A 4
032017.0 032017 0 ENGERO 67.64 308.56 12 A 4
032030.0 032030 0 LIMLUR 68.33 301.53 71.5 A 4
032038.0 032038 0 ILEXRO 68.1 303.18 13.5 A 4
032040.0 032040 0 MELISQ 61.23 311.02 17.3 A 4
032042.0 032042 0 SYMPTH 62.61 313.9 17.5 A 4
032045.0 032045 0 MELISQ 64.43 313.99 18.8 A 4
032064.0 032064 0 MELISQ 65.97 319.7 18.6 A 4
032067.0 032067 0 SYMPTH 68.53 318.66 13.2 A 4
032083.0 032083 0 MELISQ 71.23 311.64 9.6 A 4
032094.0 032094 0 GLOCAC 73.47 314.34 19.3 A 4
032098.0 032098 0 LIMLUR 70.58 319.06 25.7 A 4
032106.0 032106 0 DAPHGL 74.44 317.99 25.2 A 4
032108.0 032108 0 MACHTH 74.24 316.33 10 A 4
032111.0 032111 0 ELAEJA 75.14 315.76 12.3 A 4
032115.0 032115 0 LITSAC 76.12 315.89 11.3 A 4
032120.0 032120 0 ENGERO 75.69 317.57 11.2 A 4
032132.0 032132 0 CASTCU 78.3 313.32 18.1 A 4
032138.0 032138 0 ILEXFI 72.69 304.46 11.1 A 4
032147.0 032147 0 MACHMU 74.87 306.22 19.9 A 4
032151.0 032151 0 MELISQ 76.54 308.23 14 A 4
032153.0 032153 0 LITSAC 78.91 308.73 21.5 A 4
032154.0 032154 0 RANDCO 79 308.57 9.7 A 4
032155.0 032155 0 CASTCU 78.91 306.19 12.1 A 4
032160.0 032160 0 MELISQ 78.23 304.98 22 A 4
032174.0 032174 0 CASTCU 60.92 326.74 15.2 A 4
032185.0 032185 0 CASTCU 64.45 329.65 19.1 A 4
032192.0 032192 0 CASTCU 62.37 325.25 31.8 A 4
032194.0 032194 0 CASTCU 66.24 325.79 44.1 A 4
032196.0 032196 0 CINNMI 66.3 328.87 10.4 A 4
032200.0 032200 0 LIMLUR 68.79 329.8 49.2 A 4
032204.0 032204 0 CASTCU 69.75 327.13 17.2 A 4
032215.0 032215 0 MELISQ 68.44 324.79 26.7 A 4
032219.0 032219 0 CINNSU 61.36 331.01 9.8 A 4
032226.0 032226 0 MACHTH 61.24 334.7 14.8 A 4
032239.0 032239 0 DIOSMO 60.85 337.5 17.8 A 4
032240.0 032240 0 DIOSMO 61.78 337.65 10.5 A 4
032245.0 032245 0 MACHTH 61.03 339.2 22.7 A 4
032252.0 032252 0 PYRESH 62.99 335.35 15.4 A 4
032254.0 032254 0 PYRESH 65.14 335.27 10 A 4
032256.0 032256 0 CASTCU 65.85 337.78 34.7 A 4
032266.0 032266 0 MACHTH 69.41 337 26.4 A 4
032268.0 032268 0 LIMLUR 65.36 330.38 17.7 A 4
032273.0 032273 0 LITSAC 67.49 330.62 23.3 A 4
032279.0 032279 0 SCHEOC 68.63 334.66 10.8 A 4
032296.0 032296 0 DIOSMO 70.51 334.36 40.3 A 4
032298.0 032298 0 RANDCO 71.29 333.93 9.6 A 4
032300.0 032300 0 MACHTH 73.18 334.73 27.5 A 4
032302.0 032302 0 DIOSMO 72.93 333.89 9.8 A 4
032306.0 032306 0 PRUNPH 74.57 332.08 15.3 A 4
032308.0 032308 0 SCHEOC 73.13 331.11 12.2 A 4
032309.0 032309 0 SCHEOC 73.18 335.54 9.7 A 4
032313.0 032313 0 ADINFO 70.9 339.21 12 A 4
032321.0 032321 0 CASTCU 76.66 335.21 15.3 A 4
032333.0 032333 0 ENGERO 78.44 332.23 19.7 A 4
032337.0 032337 0 CASTCU 79.1 332.45 23.8 A 4
032339.0 032339 0 RANDCO 72.49 320.22 13.5 A 4
032342.0 032342 0 GLOCAC 70.65 321.5 15.7 A 4
032354.0 032354 0 CASTCU 74.58 329.19 28.7 A 4
032355.0 032355 0 MACHTH 74.84 329.8 13.4 A 4
032359.0 032359 0 CASTCU 78.57 328.33 43.5 A 4
032364.0 032364 0 MELISQ 77.01 325.52 22.5 A 4
032366.0 032366 0 CASTCU 76.43 322.7 18.1 A 4
032368.0 032368 0 ELAEJA 79.01 324.51 28.5 A 4
032369.0 032369 0 ADINFO 79.17 320.84 11.2 A 4
032382.0 032382 0 MYRSSE 64.35 344.63 14.4 A 4
032388.0 032388 0 LITSAC 63.33 349.73 11.2 A 4
032396.0 032396 0 MELISQ 65.69 346.47 23.8 A 4
032405.0 032405 0 LIMLUR 65.38 343.96 30 A 4
032412.0 032412 0 SCHEOC 62.48 350.11 24 A 4
032427.0 032427 0 MELISQ 61.73 357.25 26.8 A 4
032431.0 032431 0 LITSAC 63.16 357.88 17 A 4
032438.0 032438 0 MACHTH 63.8 359.23 19.9 A 4
032439.0 032439 0 ENGERO 63.87 359.43 14.1 A 4
032448.0 032448 0 PRUNPH 67.46 356.15 12.7 A 4
032456.0 032456 0 LIMLUR 68.08 357.99 37.5 A 4
032462.0 032462 0 CLEYJA 67.34 350.76 11.1 A 4
032467.0 032467 0 MELISQ 65.24 352.47 21.4 A 4
032469.0 032469 0 CASTCU 66.1 354.27 63.9 A 4
032476.0 032476 0 LIMLUR 67.72 354.78 30.2 A 4
032483.0 032483 0 CLEYJA 69.31 352.98 23.4 A 4
032492.0 032492 0 GLOCAC 70.46 351.47 23.7 A 4
032511.0 032511 0 PYRESH 72.61 353.7 11.2 A 4
032513.0 032513 0 CYCLLO 74.54 351.97 12.8 A 4
032515.0 032515 0 CASTCU 71.3 355.34 17.8 A 4
032516.0 032516 0 ENGERO 71 355.99 10.4 A 4
032546.0 032546 0 MACHTH 76.47 359.07 13.2 A 4
032551.0 032551 0 MELISQ 77.38 351.13 24.3 A 4
032554.0 032554 0 DIOSMO 76.8 352.97 31.7 A 4
032559.0 032559 0 LITSAC 70.93 340.71 11 A 4
032561.0 032561 0 SCHEOC 72.18 341.45 11.2 A 4
032564.0 032564 0 CASTCU 71.07 342.23 32.9 A 4
032570.0 032570 0 DIOSMO 71.39 347.21 20.9 A 4
032576.0 032576 0 CASTCU 72.38 347.5 25.7 A 4
032589.0 032589 0 CASTCU 78.79 345.82 30.4 A 4
032590.0 032590 0 MACHTH 79.55 343.8 28.3 A 4
032593.0 032593 0 CLEYJA 60.99 360.93 15.2 A 4
032611.0 032611 0 CASTCU 64.75 364.17 35.4 A 4
032613.0 032613 0 CLEYJA 63.91 363.29 10.5 A 4
032617.0 032617 0 CASTCU 61.27 365.72 39.9 A 4
032627.0 032627 0 ELAEJA 64.24 369.54 23.8 A 4
032629.0 032629 0 CINNSU 64.06 365.65 15.8 A 4
032638.0 032638 0 LITSAC 66.19 369.58 14.7 A 4
032639.0 032639 0 CASTCU 65.75 369.77 10.4 A 4
032659.0 032659 0 PYRESH 68.8 363.28 24.9 A 4
032669.0 032669 0 LITSAC 63.49 371.67 20.4 A 4
032673.0 032673 0 SCHEOC 64.41 373.96 49.2 A 4
032674.0 032674 0 MACHTH 64.68 372.78 13.8 A 4
032686.0 032686 0 PRUNPH 64.65 377.78 17.7 A 4
032687.0 032687 0 WENDFO 63.63 377.94 18.6 A 4
032715.0 032715 0 ENGERO 69.27 377.31 11.4 A 4
032720.0 032720 0 GLOCAC 68.86 375.86 10.6 A 4
032721.0 032721 0 MACHTH 67.73 370.65 11.2 A 4
032722.0 032722 0 CASTCU 68.1 371.45 26.5 A 4
032733.0 032733 0 MELISQ 70.07 370.1 22 A 4
032740.0 032740 0 ENGERO 70.61 372.8 11.8 A 4
032742.0 032742 0 MELISQ 71.64 374.85 20.8 A 4
032747.0 032747 0 MYRSSE 74.21 373.46 11.1 A 4
032748.0 032748 0 CASTCU 73.72 373.14 24.7 A 4
032758.0 032758 0 CASTCU 73.91 372.28 23.3 A 4
032766.0 032766 0 PRUNPH 71.23 375.48 11.3 A 4
032775.0 032775 0 MYRSSE 72.18 378.8 11.7 A 4
032787.0 032787 0 LIMLUR 74.6 379.78 55.3 A 4
032821.0 032821 0 PYRESH 79.06 378.76 19.5 A 4
032825.0 032825 0 PYRESH 79.59 377.78 13.8 A 4
032830.0 032830 0 CASTCU 78.32 376.1 42.5 A 4
032849.0 032849 0 CASTCU 78.73 373.48 19.6 A 4
032850.0 032850 0 ELAEJA 78.73 372.88 9.7 A 4
032857.0 032857 0 RANDCO 79.68 374.64 11.3 A 4
032863.0 032863 0 MYRSSE 79.04 371.59 10.7 A 4
032865.0 032865 0 DIOSMO 78.36 371.09 34.9 A 4
032867.0 032867 0 MYRSSE 77.65 371.59 9.7 A 4
032874.0 032874 0 MACHTH 71.86 362.74 18.1 A 4
032879.0 032879 0 MELISQ 71.74 364.8 15.1 A 4
032896.0 032896 0 LITSAC 72.64 368.4 22.5 A 4
032901.0 032901 0 CASTCU 74.58 369.13 25.2 A 4
032915.0 032915 0 PYRESH 76.2 369.07 14.3 A 4
032929.0 032929 0 TRICDU 79.44 368.09 16.7 A 4
032963.0 032963 0 MELISQ 61.18 384.93 14.6 A 4
032982.0 032982 0 ADINFO 62.49 387.28 18.3 A 4
032993.0 032993 0 CASTCU 60.56 389.55 15.3 A 4
032995.0 032995 0 MELISQ 61.77 388.83 14.6 A 4
033001.0 033001 0 MYRSSE 64.58 389.61 10.6 A 4
033020.0 033020 0 PRUNPH 65.56 386.73 21 A 4
033049.0 033049 0 CASTCU 69.51 386.43 31.6 A 4
033055.0 033055 0 CASTCU 68.37 385.49 14.7 A 4
033058.0 033058 0 MACHTH 65.77 380.17 14.4 A 4
033062.0 033062 0 CLEYJA 65.31 381.86 19.7 A 4
033077.0 033077 0 CASTCU 68.42 384.93 12.3 A 4
033080.0 033080 0 MYRSSE 69.72 383.99 15.3 A 4
033088.0 033088 0 LITSAC 68.77 381.08 16.6 A 4
033098.0 033098 0 RANDCO 61 390.99 9.6 A 4
033107.0 033107 0 MYRSSE 63.74 392.17 10.2 A 4
033111.0 033111 0 CASTCU 64.89 394.97 19.8 A 4
033122.0 033122 0 LITSAC 62.98 390.74 12.5 A 4
033131.0 033131 0 MELISQ 60.44 396.19 16.7 A 4
033140.0 033140 0 LIMLUR 61.33 399.91 47 A 4
033150.0 033150 0 CASTCU 64.77 398.05 18.1 A 4
033153.0 033153 0 DIOSMO 64.43 397.13 36.9 A 4
033154.0 033154 0 SCHEOC 64.31 396.76 14.4 A 4
033160.0 033160 0 LIMLUR 65.79 399.64 27.5 A 4
033165.0 033165 0 LIMLUR 68.3 398.06 28.3 A 4
033168.0 033168 0 MELISQ 68.93 397.1 24 A 4
033179.0 033179 0 LIMLUR 65.46 392.03 30 A 4
033186.0 033186 0 ELAEJA 66.63 392.23 14.5 A 4
033188.0 033188 0 MYRSSE 66.68 392.91 10.1 A 4
033199.0 033199 0 MELISQ 68.36 393.48 18.6 A 4
033225.0 033225 0 ELAEJA 71.16 393.97 22.8 A 4
033248.0 033248 0 MELISQ 72.32 396.3 20.3 A 4
033255.0 033255 0 MELISQ 70.19 399.03 27.6 A 4
033264.0 033264 0 ENGERO 74.75 398.76 36.2 A 4
033268.0 033268 0 CASTCU 73.76 397.75 47.7 A 4
033269.0 033269 0 MACHTH 73.5 397.4 35.1 A 4
033279.0 033279 0 LIMLUR 76.91 391.11 39.7 A 4
033285.0 033285 0 ENGERO 75.93 392.47 39.5 A 4
033288.0 033288 0 MACHTH 76.56 394.58 18.1 A 4
033290.0 033290 0 CINNSU 79.04 392.35 16 A 4
033306.0 033306 0 SYMPTH 72.08 382.47 10.7 A 4
033324.0 033324 0 MACHTH 72.59 385.37 15.8 A 4
033336.0 033336 0 MACHTH 72.31 389.26 32.4 A 4
033337.0 033337 0 MELISQ 72.41 388.86 17.9 A 4
033338.0 033338 0 LIMLUR 72.2 388.35 38.5 A 4
033341.0 033341 0 LIMLUR 73.63 388.75 22.3 A 4
033354.0 033354 0 DIOSMO 72.59 386.46 49.8 A 4
033369.0 033369 0 MELISQ 78.51 388.8 10.9 A 4
033383.0 033383 0 MELISQ 77.46 382.18 23.6 A 4
042239.0 042239 0 GLOCAC 82.3 302.14 13.7 A 4
042243.0 042243 0 CASTCU 83.89 302.94 16.4 A 4
042246.0 042246 0 CASTCU 83.44 302.79 19.5 A 4
042251.0 042251 0 CASTCU 80.08 306.67 24 A 4
042257.0 042257 0 CLEYJA 82.82 307.82 11.9 A 4
042258.0 042258 0 PRUNPH 85.38 305.56 10.7 A 4
042264.0 042264 0 TRICDU 86.41 307.75 10.7 A 4
042270.0 042270 0 MACHTH 89.31 309.03 14.6 A 4
042274.0 042274 0 PYRESH 89 307.65 18.4 A 4
042275.0 042275 0 ELAEJA 88.81 307.34 14.5 A 4
042281.0 042281 0 CASTCU 85.11 302.67 28.7 A 4
042284.0 042284 0 MACHTH 86.13 304.22 24.7 A 4
042292.0 042292 0 MACHTH 88.27 302.77 12.1 A 4
042297.0 042297 0 LIMLUR 89.57 304.6 53.4 A 4
042299.0 042299 0 RANDCO 82.42 310.61 13.9 A 4
042303.0 042303 0 CASTCU 80.07 314.94 31.4 A 4
042308.0 042308 0 LITSAC 84.3 310.66 12.7 A 4
042309.0 042309 0 MELISQ 80.2 316.82 20.7 A 4
042317.0 042317 0 MELISQ 83.49 319.27 26 A 4
042321.0 042321 0 MACHTH 84.53 319.57 12.7 A 4
042325.0 042325 0 MACHMU 84.06 315.72 17.7 A 4
042329.0 042329 0 LITSAC 86.83 315.22 19.2 A 4
042335.0 042335 0 PYRESH 86.77 319.85 13.5 A 4
042336.0 042336 0 CLEYJA 87.66 319.73 20.2 A 4
042338.0 042338 0 MACHTH 88.03 318.52 18.2 A 4
042346.0 042346 0 LITSAC 87.64 313.22 12 A 4
042349.0 042349 0 LIMLUR 90.18 311.77 53.6 A 4
042354.0 042354 0 CINNMI 90.36 314.7 31.1 A 4
042357.0 042357 0 PRUNPH 93.43 312.81 16.5 A 4
042358.0 042358 0 ELAEJA 93.4 311.8 11.8 A 4
042366.0 042366 0 MACHTH 93.32 318.72 9.7 A 4
042368.0 042368 0 CINNSU 93.19 319.56 35.2 A 4
042381.0 042381 0 LIMLUR 90.97 318.77 45 A 4
042383.0 042383 0 CLEYJA 90.63 318.75 12.6 A 4
042385.0 042385 0 MELISQ 95.18 315.27 16.1 A 4
042388.0 042388 0 ELAEJA 95.7 316.47 10.5 A 4
042393.0 042393 0 CASTCU 95.56 319.3 14.5 A 4
042395.0 042395 0 SCHEOC 95.19 319.47 11.7 A 4
042399.0 042399 0 MACHMU 97.78 319.85 17.5 A 4
042405.0 042405 0 CYCLGI 99.81 316.67 12.1 A 4
042411.0 042411 0 CLEYJA 98.86 314.48 14.2 A 4
042418.0 042418 0 CASTCU 90.36 301.67 37 A 4
042423.0 042423 0 TRICDU 91.7 303.14 10.2 A 4
042425.0 042425 0 MACHTH 93.4 304 13.2 A 4
042429.0 042429 0 MYRSSE 92.99 304.95 11.2 A 4
042431.0 042431 0 DIOSMO 94.51 304.44 28.7 A 4
042438.0 042438 0 MELISQ 90.75 306.93 25.3 A 4
042444.0 042444 0 CASTCU 94.62 308.72 27.1 A 4
042450.0 042450 0 MACHMU 96.74 306.4 11.1 A 4
042451.0 042451 0 MYRSSE 97.88 306.43 13.4 A 4
042458.0 042458 0 RANDCO 99.35 306.29 9.7 A 4
042459.0 042459 0 CASTCU 95.28 301.63 18.5 A 4
042463.0 042463 0 CASTCU 95.04 302.95 49.9 A 4
042467.0 042467 0 ITEAPA 98.69 301.86 9.5 A 4
042487.0 042487 0 SYMPGL 83.39 328.84 15.8 A 4
042490.0 042490 0 HELIFO 84.68 329.46 9.8 A 4
042491.0 042491 0 ELAEJA 87.24 326.35 27.5 A 4
042497.0 042497 0 MACHTH 87.74 329.95 33.1 A 4
042501.0 042501 0 ELAEJA 88.44 325.35 11.8 A 4
042502.0 042502 0 DIOSMO 86.34 320.49 31 A 4
042505.0 042505 0 PYRESH 88.37 323.7 24.3 A 4
042513.0 042513 0 CINNMI 83.23 333.82 21.7 A 4
042529.0 042529 0 MELISQ 87.72 339.19 26.4 A 4
042530.0 042530 0 GLOCAC 88.23 339.48 13.3 A 4
042540.0 042540 0 CASTCU 87.78 334.66 32.6 A 4
042541.0 042541 0 PYRESH 87.79 332.89 9.6 A 4
042546.0 042546 0 MELISQ 91.17 331.94 19.7 A 4
042555.0 042555 0 HELIFO 92.13 334.97 10.6 A 4
042565.0 042565 0 MELISQ 92.1 339.47 24.6 A 4
042571.0 042571 0 ENGERO 95.76 339.54 50.2 A 4
042572.0 042572 0 MACHTH 96.54 339.95 12.2 A 4
042574.0 042574 0 MELISQ 97.51 339.67 31.4 A 4
042586.0 042586 0 DIOSMO 98.16 336.26 29.8 A 4
042587.0 042587 0 MACHTH 98.09 335.96 12.3 A 4
042591.0 042591 0 MELISQ 98.42 335.18 17.4 A 4
042594.0 042594 0 LIMLUR 96.31 330.58 38.5 A 4
042597.0 042597 0 MELISQ 95.99 332.7 9.6 A 4
042598.0 042598 0 CASTCU 96.83 333.53 19.5 A 4
042611.0 042611 0 MELISQ 92.11 321.91 19.1 A 4
042624.0 042624 0 LIMLUR 91.12 328.4 24.4 A 4
042634.0 042634 0 ELAEJA 94.61 326.96 29.9 A 4
042651.0 042651 0 MELISQ 97.39 320.74 10.1 A 4
042683.0 042683 0 DIOSMO 87.85 346.9 26.3 A 4
042688.0 042688 0 GLOCAC 89.62 345.38 12.4 A 4
042696.0 042696 0 LIMLUR 81.86 350.18 43.2 A 4
042698.0 042698 0 SYMPTH 82.25 351.36 22.7 A 4
042716.0 042716 0 CINNAU 86.56 357.45 9.8 A 4
042722.0 042722 0 CASTCU 87.42 359.94 24 A 4
042727.0 042727 0 RANDCO 88.29 358.22 13.3 A 4
042743.0 042743 0 MELISQ 89.85 355.17 9.8 A 4
042744.0 042744 0 ELAEJA 87.73 355.15 12.7 A 4
042750.0 042750 0 ELAEJA 88 352.78 16 A 4
042753.0 042753 0 CASTCU 92.05 351.57 17.8 A 4
042754.0 042754 0 MELISQ 92.08 351.29 11.6 A 4
042767.0 042767 0 CASTCU 93.39 354.87 12.3 A 4
042769.0 042769 0 LITSAC 93.83 354.98 12.8 A 4
042774.0 042774 0 ITEAPA 94.47 353.26 21.4 A 4
042777.0 042777 0 DIOSMO 90.97 355.31 50.7 A 4
042785.0 042785 0 CINNSU 90.52 358.28 10.6 A 4
042788.0 042788 0 SYMPTH 93.16 357 9.6 A 4
042792.0 042792 0 MELISQ 93.73 359.92 10.6 A 4
042811.0 042811 0 MACHTH 95.9 358.32 18.5 A 4
042814.0 042814 0 ADINFO 98.66 358.99 10.7 A 4
042816.0 042816 0 MACHMU 99.5 359.48 12 A 4
042821.0 042821 0 MELISQ 99.81 352.55 42.7 A 4
042827.0 042827 0 PYRESH 97.76 354.22 11 A 4
042828.0 042828 0 CINNSU 98.43 354.24 23.1 A 4
042831.0 042831 0 ENGERO 98.81 352.88 21.4 A 4
042832.0 042832 0 DIOSMO 98.29 350.62 32.4 A 4
042849.0 042849 0 MELISQ 94.38 344.98 22.3 A 4
042863.0 042863 0 CYCLGI 91.1 348.89 19.4 A 4
042868.0 042868 0 MELISQ 94.13 349.63 12.1 A 4
042869.0 042869 0 LITSAC 94.58 348.48 36.2 A 4
042887.0 042887 0 MELISQ 98.59 347.28 12.5 A 4
042891.0 042891 0 ENGERO 99.33 346.91 37.9 A 4
042915.0 042915 0 CINNSU 80.76 362.97 21.7 A 4
042923.0 042923 0 ELAEJA 80.9 364.98 20.1 A 4
042932.0 042932 0 DIOSMO 82.85 363.28 15.9 A 4
042934.0 042934 0 MELISQ 83.55 362.53 19.9 A 4
042935.0 042935 0 ENGERO 82.68 361.87 17.1 A 4
042936.0 042936 0 SYMPTH 83.55 361.7 14.1 A 4
042939.0 042939 0 MELISQ 84.11 362.14 23.7 A 4
042944.0 042944 0 MELISQ 81.59 365.69 13 A 4
042947.0 042947 0 MACHTH 81.8 367.67 14.7 A 4
042965.0 042965 0 DIOSMO 84.85 365.71 20.2 A 4
042969.0 042969 0 MELISQ 86.61 365.89 12 A 4
042974.0 042974 0 MACHTH 85.83 367.75 22.8 A 4
042981.0 042981 0 ENGERO 88.84 368.83 14.4 A 4
042989.0 042989 0 CASTCU 87.02 360.52 38.3 A 4
043014.0 043014 0 MACHTH 82.69 374.73 44.3 A 4
043018.0 043018 0 LIMLUR 83.73 374.58 63.1 A 4
043020.0 043020 0 ELAEJA 84.23 370.4 19.6 A 4
043033.0 043033 0 DIOSMO 80.05 379.7 33.1 A 4
043034.0 043034 0 ITEAPA 82.95 379.65 19.8 A 4
043039.0 043039 0 PYRESH 84.95 376.81 11.5 A 4
043044.0 043044 0 MELISQ 86.75 377.52 12.4 A 4
043046.0 043046 0 CLEYJA 85.26 378.53 19.7 A 4
043056.0 043056 0 MELISQ 86.28 370.28 16 A 4
043060.0 043060 0 GLOCAC 87.01 371.75 25.3 A 4
043067.0 043067 0 ADINFO 90.9 371.29 10 A 4
043083.0 043083 0 LITSAC 94.35 376.8 39.5 A 4
043097.0 043097 0 MACHMU 98.23 372.35 41.2 A 4
043100.0 043100 0 LITSAC 99.79 373.49 19.2 A 4
043104.0 043104 0 LITSAC 95.36 371.66 21.8 A 4
043108.0 043108 0 LITSAC 91.81 361.83 31 A 4
043118.0 043118 0 DIOSMO 92.61 366.12 31.3 A 4
043133.0 043133 0 CASTCU 93.43 366.32 20.8 A 4
043136.0 043136 0 CINNSU 95.43 365.78 14.3 A 4
043139.0 043139 0 CINNMI 97.79 368.32 34.9 A 4
043142.0 043142 0 LITSAC 97.79 365.48 16.7 A 4
043143.0 043143 0 LITSAC 97.27 365.83 16.6 A 4
043146.0 043146 0 MACHTH 97.51 365.17 55.6 A 4
043155.0 043155 0 CASTCU 97.47 360.81 18.3 A 4
043159.0 043159 0 MACHTH 82.55 380.82 17.5 A 4
043167.0 043167 0 LITSAC 82.96 383.92 35.4 A 4
043171.0 043171 0 MELISQ 84.06 382.37 18.3 A 4
043185.0 043185 0 MELISQ 83.19 387.41 21.2 A 4
043188.0 043188 0 CYCLGI 85.12 386.54 11.9 A 4
043206.0 043206 0 LITSAC 89.08 384.48 49.6 A 4
043221.0 043221 0 MELISQ 80.95 399.17 12.5 A 4
043232.0 043232 0 MACHMU 87.96 396.47 72.8 A 4
043233.0 043233 0 ENGERO 88.49 394.23 62.4 A 4
043236.0 043236 0 SYMPGL 88.39 394.47 18.2 A 4
043237.0 043237 0 HELIFO 89.03 394.09 9.8 A 4
043248.0 043248 0 SCHEOC 91.5 398.18 17 A 4
043261.0 043261 0 MACHTH 90.1 382.63 41.1 A 4
043264.0 043264 0 HELIFO 93.09 383.99 12.8 A 4
043269.0 043269 0 MACHMU 93.9 383.31 18.2 A 4
043272.0 043272 0 MACHTH 90.31 387.94 28.1 A 4
043284.0 043284 0 CINNMI 96.16 389.6 63.6 A 4
043285.0 043285 0 SCHEOC 95.89 389.97 16.4 A 4
043287.0 043287 0 ADINFO 99.03 388.25 10.2 A 4
046185.0 046185 0 RANDCO 89.37 304.49 11.5 A 4
050598.0 050598 0 HELIFO 100.36 101.06 10 A 7
050614.0 050614 0 MACHTH 101.97 106.96 32.3 A 7
